Laukkuni ei saapunut perille.	My luggage did not arrive.
Matkalaukkuni on kadonnut.	My suitcase is lost.
Anteeksi, voitteko auttaa minua? Matkatavarani puuttuu.	Excuse me, can you help me? My baggage is missing.
Lentoni oli Helsingistä, ja yksi laukuistani on kateissa.	My flight was from Helsinki, and one of my bags is missing.
Missä voin tehdä ilmoituksen kadonneesta matkatavarasta?	Where can I report my missing luggage?
Haluan tehdä ilmoituksen puuttuvasta laukusta.	I want to file a report for a missing bag.
Tässä on matkatavarakuittini.	Here is my baggage claim tag.
Se on musta, keskikokoinen matkalaukku.	It's a black, medium-sized suitcase.
Laukussa on pyörät ja vetoaisa.	The bag has wheels and a retractable handle.
Se on kovaa muovia, Samsonite-merkkinen.	It's a hardshell, Samsonite brand.
Laukun sisällä on vaatteita ja kirjoja.	Inside the bag, there are clothes and books.
Muistaakseni laukussa oli punainen nauha kahvassa.	I remember there was a red ribbon on the handle.
Täytin jo katoamisilmoituksen verkossa.	I already filled out the missing baggage form online.
Mikä on viitenumero ilmoitukselleni?	What is the reference number for my report?
Miten voin seurata laukkuni tilannetta?	How can I track the status of my bag?
Onko teillä mitään tietoa, mihin laukkuni on joutunut?	Do you have any information on where my bag might have gone?
Kuinka kauan yleensä kestää, että laukku löytyy?	How long does it usually take for a bag to be found?
Voinko saada korvausta välttämättömyystarvikkeista?	Can I get compensation for essential items?
Säilyttäkää kaikki kuitit ostoksistanne.	Keep all the receipts for your purchases.
Laukussani on tärkeitä lääkkeitä.	There is important medication in my bag.
Tarvitsen laukun sisällön kiireellisesti.	I need the contents of the bag urgently.
Voitteko soittaa minulle, kun laukku löytyy?	Can you call me when the bag is found?
Tässä on puhelinnumeroni ja osoitteeni.	Here is my phone number and address.
Toimitatteko laukun hotellilleni?	Will you deliver the bag to my hotel?
Mikä on lentoyhtiönne korvauskäytäntö?	What is your airline's compensation policy?
Olen erittäin pettynyt tähän tilanteeseen.	I am very disappointed with this situation.
Tämä on todella turhauttavaa.	This is really frustrating.
Toivottavasti löydätte sen pian.	I hope you find it soon.
Voinko saada kirjallisen vahvistuksen ilmoituksestani?	Can I get a written confirmation of my report?
Se oli sininen kangaslaukku, jossa oli sivutasku.	It was a blue fabric bag with a side pocket.
Laukussa oli myös kannettava tietokoneeni.	My laptop was also in the bag.
Onko mahdollista, että se on seuraavalla lennolla?	Is it possible that it's on the next flight?
Olen odottanut jo yli tunnin matkatavarahihnalla.	I have already been waiting for over an hour at the baggage carousel.
Kaikki muut matkustajat ovat jo saaneet laukkunsa.	All the other passengers have already received their bags.
Tämä pilaa lomani täysin.	This is completely ruining my holiday.
Onko tämä yleistä tällä reitillä?	Is this common on this route?
Mitä minun pitäisi tehdä nyt?	What should I do now?
Antakaa minulle Property Irregularity Report -lomake.	Please give me the Property Irregularity Report form.
Laukun osoitelipukkeessa on nimeni ja yhteystietoni.	The luggage tag has my name and contact information on it.
Se on upouusi matkalaukku.	It's a brand new suitcase.
Laukku on vanha ja kulunut, siinä on naarmuja.	The suitcase is old and worn, it has scratches.
Sen pitäisi olla helppo tunnistaa.	It should be easy to identify.
Voinko saada hygieniatarvikepakkauksen?	Can I get a toiletry kit?
Tarvitsen vaatteita huomista kokousta varten.	I need clothes for a meeting tomorrow.
Soitan teille huomenna uudestaan.	I will call you again tomorrow.
Olen yrittänyt soittaa asiakaspalveluunne, mutta en pääse läpi.	I've been trying to call your customer service, but I can't get through.
Verkkosivujenne seurantajärjestelmä ei toimi.	The tracking system on your website is not working.
Onko mitään uutta tietoa laukustani?	Is there any new information about my bag?
Löytyikö se toiselta lentokentältä?	Was it found at another airport?
Milloin voin odottaa saavani sen?	When can I expect to receive it?
Tämä on ollut todella stressaava kokemus.	This has been a very stressful experience.
Tarvitsen laukkuni takaisin mahdollisimman pian.	I need my bag back as soon as possible.
Laukussa oli lahjoja perheelleni.	There were gifts for my family in the bag.
En voi uskoa, että tämä tapahtui.	I can't believe this happened.
Vahingoittuneesta laukusta on tehtävä erillinen ilmoitus.	A separate report must be made for a damaged bag.
Onneksi minulla on matkavakuutus.	Luckily, I have travel insurance.
Otan yhteyttä vakuutusyhtiööni.	I will contact my insurance company.
Lupasitte toimittaa sen eilen.	You promised to deliver it yesterday.
Missä laukkuni viipyy?	Where is the delay with my bag?
Kuljettaja ei ole vielä soittanut minulle.	The driver has not called me yet.
Sain juuri viestin, että laukkuni on löytynyt.	I just received a message that my bag has been found.
Kiitos paljon avustanne.	Thank you very much for your help.
Milloin se toimitetaan osoitteeseeni?	When will it be delivered to my address?
Voin myös noutaa sen itse lentokentältä.	I can also pick it up from the airport myself.
Onko se mahdollista?	Is that possible?
Laukku on nyt paikannettu.	The bag has now been located.
Pahoittelemme syvästi tästä aiheutunutta vaivaa.	We sincerely apologize for the inconvenience this has caused.
Laukkunne on tulossa lennolla AY678.	Your bag is arriving on flight AY678.
Järjestämme kuljetuksen teille.	We will arrange the delivery for you.
Voisitteko kuvailla laukun sisältöä tarkemmin?	Could you describe the contents of the bag in more detail?
Tämä auttaa meitä tunnistamaan sen.	This will help us to identify it.
Laukussa oli kaksi paria kenkiä ja toilettilaukku.	In the bag, there were two pairs of shoes and a toiletry bag.
Väriltään se on tummanharmaa.	Its color is dark grey.
Siinä on neljä pyörää.	It has four wheels.
Kahva on hieman löysä.	The handle is a bit loose.
Onko olemassa mitään mahdollisuutta, että se on varastettu?	Is there any chance that it has been stolen?
Haluan puhua esimiehen kanssa.	I want to speak with a manager.
Tämä palvelu on ollut ala-arvoista.	This service has been subpar.
Lopulta laukkuni saapui, mutta se on vaurioitunut.	My bag finally arrived, but it is damaged.
Miten haen korvausta rikkoutuneesta laukusta?	How do I claim compensation for a broken suitcase?
Yksi pyöristä on rikki.	One of the wheels is broken.
Vetoketju on hajonnut.	The zipper is broken.
Laukun kyljessä on iso halkeama.	There is a large crack on the side of the suitcase.
Olen todella helpottunut, että se löytyi.	I am really relieved that it was found.
Kiitos, että piditte minut ajan tasalla.	Thank you for keeping me updated.
Laukkuni toimitettiin juuri hotellille.	My bag was just delivered to the hotel.
Kaikki tavarat näyttävät olevan tallella.	All the items seem to be here.
Onneksi mitään ei puutu.	Luckily, nothing is missing.
Tämä on ollut opettavainen kokemus.	This has been a learning experience.
Ensi kerralla pakkaan käsimatkatavaroihin enemmän tavaraa.	Next time I will pack more things in my carry-on.
Voisinko saada jonkinlaista hyvitystä vaivannäöstä?	Could I get some kind of compensation for the trouble?
Esimerkiksi lentopisteitä tai lahjakortin?	For example, flight points or a gift card?
Arvostan apuanne tämän selvittämisessä.	I appreciate your help in resolving this.
Toivon, ettei näin käy enää koskaan.	I hope this never happens again.
Voinko luottaa siihen, että se saapuu huomenna?	Can I trust that it will arrive tomorrow?
Ymmärrän, että virheitä sattuu.	I understand that mistakes happen.
Odotan pikaista ratkaisua tähän asiaan.	I expect a prompt resolution to this matter.
Ilman tavaroitani olen jumissa täällä.	I am stuck here without my belongings.
Tarkistakaa vielä kerran järjestelmästänne.	Please check your system one more time.
Onko se mennyt väärään kaupunkiin?	Has it gone to the wrong city?
