Teen terveellisen smoothien.	I'm making a healthy smoothie.
Mitä ainesosia tarvitsemme?	What ingredients do we need?
Käytetään pakastettuja marjoja pohjana.	Let's use frozen berries as a base.
Lisään joukkoon yhden banaanin makeutta tuomaan.	I'll add one banana for sweetness.
Pinaatti on hyvä tapa lisätä vihreitä huomaamatta.	Spinach is a good way to add greens unnoticed.
Tarvitsemme nestettä, käytetäänkö mantelimaitoa?	We need some liquid, shall we use almond milk?
Loraus appelsiinimehua antaa C-vitamiinia.	A splash of orange juice gives some vitamin C.
Proteiinijauhe tekee smoothiesta täyttävämmän.	Protein powder makes the smoothie more filling.
Chian siemenet ovat hyvä kuidun lähde.	Chia seeds are a good source of fiber.
Avokado tekee koostumuksesta kermaisen.	Avocado makes the texture creamy.
Huuhtele kaikki hedelmät ja vihannekset huolellisesti.	Rinse all the fruits and vegetables carefully.
Pilko suuremmat hedelmät pienemmiksi paloiksi.	Chop the larger fruits into smaller pieces.
Laita kaikki ainekset tehosekoittimeen.	Put all the ingredients into the blender.
Sekoita, kunnes seos on tasaista.	Blend until the mixture is smooth.
Jos smoothie on liian paksua, lisää nestettä.	If the smoothie is too thick, add more liquid.
Maista ja lisää makeutusta tarvittaessa.	Taste it and add sweetener if needed.
Hunaja tai vaahterasiirappi ovat luonnollisia makeuttajia.	Honey or maple syrup are natural sweeteners.
Kaada smoothie laseihin ja nauti heti.	Pour the smoothie into glasses and enjoy immediately.
Tämä on täydellinen aamiainen tai välipala.	This is a perfect breakfast or snack.
Se on täynnä vitamiineja ja kivennäisaineita.	It is full of vitamins and minerals.
Voitko ojentaa minulle tehosekoittimen kannen?	Can you pass me the blender lid?
Kreikkalainen jogurtti lisää proteiinia ja täyteläisyyttä.	Greek yogurt adds protein and richness.
Kaurahiutaleet tuovat smoothieen kuitua ja rakennetta.	Oats add fiber and texture to the smoothie.
Lehtikaali on toinen hyvä vihreä vaihtoehto.	Kale is another great green option.
Ananas antaa trooppisen vivahteen.	Pineapple gives it a tropical twist.
Mangopalat sopivat hyvin tähän smoothieen.	Mango chunks work well in this smoothie.
Laitetaanko joukkoon inkivääriä? Se antaa potkua.	Should we add some ginger? It gives it a kick.
Ripaus kanelia sopii hyvin moniin smoothieihin.	A pinch of cinnamon goes well in many smoothies.
Pähkinävoi on hyvä terveellisten rasvojen lähde.	Nut butter is a good source of healthy fats.
Muista laittaa kansi tiukasti kiinni ennen sekoittamista.	Remember to close the lid tightly before blending.
Aloita sekoittaminen matalalla nopeudella.	Start blending at a low speed.
Nosta nopeutta vähitellen.	Increase the speed gradually.
Tarkista koostumus ja sekoita lisää tarvittaessa.	Check the consistency and blend more if needed.
Tämä väri on upea!	This color is gorgeous!
Miten raikas ja hedelmäinen maku!	What a fresh and fruity taste!
Tämä antaa energiaa koko aamupäiväksi.	This will give energy for the whole morning.
Voit valmistaa ainekset etukäteen pusseihin pakkaseen.	You can prepare the ingredients beforehand in bags in the freezer.
Pakastettu banaani tekee smoothiesta kylmän ja paksun.	Frozen banana makes the smoothie cold and thick.
Onko sinulla mitään pähkinäallergioita?	Do you have any nut allergies?
Voimme käyttää vedetöntä kookosmaitoa vaihteluna.	We can use unsweetened coconut milk for a change.
Haluatko omasi ohuempana vai paksumpana?	Do you want yours thinner or thicker?
Tämä on helppo tapa syödä enemmän hedelmiä.	This is an easy way to eat more fruit.
En pidä liian makeista smoothieista.	I don't like overly sweet smoothies.
Lisätään hieman jäitä, jotta siitä tulee viileämpi.	Let's add some ice cubes to make it colder.
Miltä tämä maistuu?	How does this taste?
Se on herkullista ja virkistävää.	It's delicious and refreshing.
Täydellinen juoma kuumana kesäpäivänä.	A perfect drink on a hot summer day.
Tämä auttaa palautumaan treenin jälkeen.	This helps with post-workout recovery.
Kurkuma on tulehdusta ehkäisevä mauste, jota voi lisätä.	Turmeric is an anti-inflammatory spice you can add.
Pellavansiemenet ovat myös hyvä lisä.	Flax seeds are also a good addition.
Mitä hedelmiä meillä on kotona?	What fruits do we have at home?
Jääkaapissa on mansikoita ja mustikoita.	There are strawberries and blueberries in the fridge.
Käytetäänkö tuoretta vai pakastettua pinaattia?	Should we use fresh or frozen spinach?
Tuore minttu antaisi tähän ihanan säväyksen.	Fresh mint would give this a lovely touch.
Pidän siitä, että smoothiessa on hieman happamuutta.	I like it when a smoothie has a bit of acidity.
Sitruunamehu voisi toimia hyvin.	Lemon juice could work well.
Sekoitin on aika äänekäs.	The blender is quite loud.
Älä täytä tehosekoitinta liian täyteen.	Don't overfill the blender.
Onko sinulla isompaa lasia?	Do you have a bigger glass?
Tämä on todella terveellinen tapa aloittaa päivä.	This is a really healthy way to start the day.
Se on myös erittäin nopea valmistaa.	It is also very quick to make.
Lapseni rakastavat hedelmäsmoothieita.	My children love fruit smoothies.
Tähän voi piilottaa helposti kasviksia.	You can easily hide vegetables in this.
Persikka antaa smoothieen pehmeän maun.	Peach gives the smoothie a smooth flavor.
Käytin tällä kertaa soijamaitoa.	I used soy milk this time.
Mielestäni se kaipaa hieman lisää banaania.	I think it needs a little more banana.
Voitko pestä tehosekoittimen osat?	Can you wash the blender parts?
Laita ne vain tiskikoneeseen.	Just put them in the dishwasher.
Ensi kerralla voisimme kokeilla vihersmoothieta.	Next time we could try a green smoothie.
Päärynä ja inkivääri ovat hyvä yhdistelmä.	Pear and ginger are a good combination.
Onko meillä kookosvettä?	Do we have any coconut water?
Se olisi kevyempi vaihtoehto kuin maito.	It would be a lighter option than milk.
Tämä smoothie on täynnä antioksidantteja.	This smoothie is full of antioxidants.
Mantelit tai saksanpähkinät sopisivat myös joukkoon.	Almonds or walnuts would also fit in.
Liota pähkinöitä ensin, jotta ne sekoittuvat paremmin.	Soak the nuts first so they blend better.
Maca-jauhe antaa energiaa ja kestävyyttä.	Maca powder provides energy and stamina.
Miten kauniin vihreä väri!	What a beautiful green color!
Voit makeuttaa smoothien myös taateleilla.	You can also sweeten the smoothie with dates.
Muista poistaa kivet taateleista ensin.	Remember to remove the stones from the dates first.
Vesimeloni on erittäin kosteuttava ainesosa.	Watermelon is a very hydrating ingredient.
Tämä on loistava tapa käyttää ylikypsiä banaaneja.	This is a great way to use up overripe bananas.
Kuorin ja paloittelen banaanit ennen pakastamista.	I peel and slice the bananas before freezing them.
Onko meillä pillit jossain?	Do we have straws somewhere?
Tämä on kuin joisi jälkiruokaa.	This is like drinking dessert.
Mutta se on paljon terveellisempää.	But it's much healthier.
Kokeile lisätä ripaus suolaa korostamaan makuja.	Try adding a pinch of salt to enhance the flavors.
Herkullinen ja ravitseva.	Delicious and nutritious.
Mihin laitoit kannen?	Where did you put the lid?
Se on tiskialtaassa.	It's in the sink.
Tarvitsen veitsen ja leikkuulaudan.	I need a knife and a cutting board.
Ole varovainen veitsen kanssa.	Be careful with the knife.
Tämä on suosikkismoothiereseptini.	This is my favorite smoothie recipe.
Se on niin yksinkertainen ja muunneltavissa.	It's so simple and versatile.
Käytän aina luomuaineksia, jos mahdollista.	I always use organic ingredients if possible.
Nauti aamiaisestasi!	Enjoy your breakfast!
Tämä pitää nälän poissa lounaaseen asti.	This will keep hunger at bay until lunch.
Lisäsin vähän kurpitsansiemeniä päälle.	I added some pumpkin seeds on top.
